wavelength flux
11232.638150811972 0.0020836458916136625
11233.878229339118 0.0017680689865345715
11235.191068052052 0.0019170394917931797
11236.511009255259 0.00117790753943674
11237.822609299055 0.0015337194754741598
11239.140792488099 0.001395927342624913
11240.455933665786 0.002463916575081066
11241.858795975926 0.0016741451079345664
11243.088013579125 0.002093794479129506
11244.402237563974 0.002009092207732763
11245.810682364536 0.0020398191431415234
11247.128301310428 0.001898890993898103
11248.348149748732 0.0025876710142875388
11249.664008532864 0.0023846991557514305
11250.979355031328 0.001928131249136582
11253.6094080313 0.0016576439504992634
11256.348026139636 0.0014196599785271731
11257.667125331325 0.0018423825950030408
11258.87017390354 0.0018404362575519132
11262.817033182637 0.002254801574128934
11264.247556592889 0.0017277084066247828
11265.442753124524 0.002947771646302394
11266.760718183206 0.0020318220274055214
11268.073810671587 0.0025806651962395712
11269.388380608108 0.0027877608157002008
11270.703987287283 0.002571947800495071
11273.46776109411 0.002094280114244306
11274.787489222248 0.001626034630639387
11275.961002862194 0.0021678232565819507
11277.276898408241 0.002196374005139431
11278.593788301301 0.0023707944188586824
11281.219992048711 0.002618594213765116
11282.68727493541 0.0023350862120921053
11284.002976228241 0.002276532584691053
11285.161117006583 0.002540461547536185
11286.635501051218 0.00219257446972634
11287.790029123067 0.0026770112951589207
11289.104398261068 0.002201270343824887
11290.420533429084 0.0027259557708153854
11291.731558994807 0.0029064445076519593
11293.046730913735 0.0028063163120672398
11296.98901050929 0.002283122575409672
11298.300180417724 0.0022874080276906765
11299.621720922683 0.0028545375290093145
11300.928271399998 0.0026999396371258965
11302.249117653488 0.0029152063837881684
11304.875294316425 0.0036415766685898997
11305.860582171945 0.0035133808550544283
11307.171062498233 0.0032531840821035246
11308.485875419621 0.0032601854376961446
11311.1096469577 0.003602860821093771
11312.426430085325 0.003670478111100402
11313.734492178299 0.003310977127768453
11315.381337809982 0.003976794589340339
11316.360663668736 0.003953787257820477
11317.675690851594 0.004277584187325177
11318.984686552341 0.003977240557457841
11320.302653718394 0.004006885988764171
11321.61270391905 0.00398547437744562
11324.236389321899 0.0037732543946781805
11325.553456633037 0.003685662773728443
11326.866474748114 0.004057582249478114
11328.180154830681 0.004424508197813434
11329.490488571993 0.0045749027085078475
11332.116340794477 0.004149696000918354
11333.429233283015 0.004079822528107158
11335.0839364719 0.00408366115486187
11336.054450263993 0.003939773709033062
11337.364637024488 0.004238469016112876
11338.680613639104 0.004197531822377202
11339.994639593548 0.00387009797564946
11341.304044144252 0.0042795842628520625
11342.963554985337 0.004449963859294122
11343.538229393278 0.003871277344423486
11347.175619894891 0.0016698755648374487
11348.489906139515 0.0020680872375068798
11351.121086579673 0.00406419427406278
11352.436349060361 0.0047352129343209
11353.750801064887 0.006186913818893203
11355.060546329867 0.007342205848802858
11356.378755670055 0.007412840474876013
11357.694722773675 0.007414822733812495
11358.71135326562 0.006568325903207165
11360.021432156866 0.005640071811360949
11361.635446452527 0.006393135208275046
11362.95056013561 0.007561333498425972
11364.265661510797 0.00905255910002809
11365.581606468015 0.009463372140435264
11366.886193023804 0.010010583049282241
11368.20634321118 0.010414596237530058
11369.520830239917 0.01087846063429382
11370.83205274609 0.011431238255012192
11372.146139347447 0.011253550607199361
11373.462259275215 0.010736374946673998
11374.768858409681 0.0109238420950579
11376.085304570906 0.01050107572196374
11377.395769857936 0.011331981807212763
11378.71235976701 0.012915665174797744
11380.02960094978 0.01294354242768442
11381.342233369694 0.01344647573865828
11382.658533885151 0.012684836846672399
11383.969351251133 0.0115354347500264
11385.285140263402 0.011658175621273744
11386.599043957372 0.013141915682612691
11387.913445934664 0.015360329413742307
11389.225739623496 0.01666193052708964
11390.539195149879 0.01728760611652041
11391.854219697345 0.018287108859730134
11393.169728935343 0.01847088763577411
11394.480427207316 0.018716666554315208
11395.78977353165 0.019198637133119725
11397.101414955523 0.018081688098595405
11398.415324452762 0.015964704738854245
11399.72528569602 0.016674452203502124
11401.036898421577 0.018337693112222945
11402.351642794009 0.02100523725148346
11403.6665013297 0.02288380789114325
11404.978391675717 0.02382334908110153
11406.28995232825 0.021981002037051264
11407.600111673117 0.019538211237183824
11408.911950570793 0.019918728682730903
11410.224883770661 0.02301429422766554
11411.539598104704 0.02542133396436111
11412.850851363084 0.026441099067088702
11414.163106557695 0.025319500292223244
11415.47762202242 0.026650329543736414
11416.786446136472 0.028170242292449264
11418.101099648266 0.031182901507425812
11419.414854478604 0.03138585606351243
11420.723029558736 0.03074686568610094
11421.659402551386 0.03132196091552366
11422.691314196629 0.032931916717414474
11424.00324227625 0.03674062353495928
11425.312981782965 0.03890986898502337
11426.623902123301 0.040100517758761695
11427.936025170413 0.040454885065511884
11429.247872429783 0.04144649923199852
11430.559217535194 0.04522385242901993
11431.871495988944 0.04760797360612484
11433.183392046287 0.049846618479983465
11434.497730083049 0.05056427305173083
11435.808931814488 0.04686765188968086
11437.118204651788 0.04364134031003503
11438.429863794103 0.04591281657817183
11439.741511579321 0.04789068291731602
11441.054808449759 0.046091121863887835
11442.36404910505 0.03978699696859548
11443.673087294623 0.04085646756113366
11444.986063807028 0.050318456047615964
11446.298179342164 0.059411841693389325
11447.612036735636 0.05949282585124572
11448.92035807401 0.05672142212808696
11450.231168339697 0.06018916629217007
11451.544498120022 0.06451432355726615
11452.855073481045 0.06138992885157645
11454.16587078097 0.0626950348179933
11455.47568601874 0.06939819176728974
11456.787649580614 0.071804224928344
11458.099181077916 0.07320759639035648
11459.408194281716 0.0775858961750483
11460.720060405461 0.0835811451342287
11462.031595871049 0.08828725758322938
11463.3412447597 0.08439829219463706
11464.653527368877 0.07515554216632292
11465.960911091273 0.06841276849126102
11467.273020344022 0.07562493535895225
11468.582643894859 0.08246637635136293
11469.892823587648 0.08683613780758834
11471.205168028731 0.09032132298513366
11472.517271734441 0.09081278289093131
11473.827658558854 0.08952220629465467
11475.135746971753 0.08852435740089062
11476.445288165336 0.10252872903635435
11477.754809784758 0.12142469788694862
11479.067905033779 0.13879478315874158
11480.378158600877 0.14852522631571785
11481.689422736736 0.1558138012416774
11482.998848055278 0.1587717769651794
11484.30963957342 0.16045529874248185
11485.620188822655 0.15252011706897775
11486.93161105715 0.1341878918052788
11488.24083337432 0.12923421247586228
11489.55097240621 0.14387399259956893
11490.884499862954 0.17096876213264284
11492.204444685869 0.1857387090900801
11493.505861987736 0.18403965018815815
11494.801162128248 0.16689675872363538
11496.103226375331 0.14246503230032975
11497.411335846136 0.12833109470997348
11498.709750723921 0.1359229003181908
11500.017642404002 0.1586320638955369
11501.327689765298 0.18530419859532085
11502.637030062602 0.20886365980160404
11503.958504669938 0.22250628545390638
11505.270258674409 0.23058180175518453
11506.5797683633 0.2213428443002226
11507.889937511887 0.2133667803193373
11509.198901938664 0.21927289154851112
11510.50672109597 0.2249239981492914
11511.814805885786 0.21962621688407238
11513.124476735115 0.22393153955836376
11514.434793852866 0.24399209132798574
11515.745694490526 0.2643656637943689
11517.056898534593 0.26958324509930703
11518.367363891712 0.2504613366787258
11519.67187888924 0.22581739928530062
11520.982184756293 0.23717403517565722
11522.293446883918 0.2612026721654378
11523.604245172695 0.2685810487689586
11524.915426124799 0.22845104286134146
11526.206772616464 0.19432458172178144
11527.525519600653 0.20449322693695107
11528.83664981027 0.24912469589827235
11530.147180937156 0.2944208361671363
11531.44901673779 0.31811499386008063
11532.764902415418 0.33276779121189004
11534.076285785399 0.3349181669319776
11535.38252490415 0.3191701298588796
11536.689823040846 0.3066905888842156
11538.002348087737 0.3020036516428154
11539.30776284814 0.29389960709809404
11540.617502868376 0.29849591348705934
11541.927083837007 0.3057054380453978
11543.235833987846 0.30524771117766714
11544.54322922817 0.3197100272807268
11545.852256998269 0.35078865757856076
11547.164268504233 0.368772409170961
11548.47322638867 0.3685030916446571
11549.780182338045 0.36673180315849374
11551.091726577677 0.3751750783640963
11552.398298788688 0.38341247729828376
11553.705725262114 0.387647420866099
11555.01541320037 0.37700855363817154
11556.322296677967 0.34223086960835714
11557.629031502856 0.3397324056309637
11558.940920820358 0.36270167456075353
11560.23918972744 0.4024318332906351
11561.547102807239 0.4275328883792976
11562.815139739534 0.42499203146656706
11564.13260551221 0.4030251562824325
11565.440862014375 0.40266577369525713
11566.776609185385 0.4253071259419711
11567.93200059844 0.44717490780867636
11568.75732161108 0.45316600358873965
11570.065260930138 0.4551434251342175
11571.373277483262 0.4439777985352125
11572.682483389357 0.4426265706645198
11573.990125846536 0.44935537377968165
11575.297749792064 0.4475941681855609
11576.606572963177 0.4276177607493895
11577.913196557749 0.4096122733170558
11579.221783571762 0.41768195969349486
11580.52977220152 0.4579644341355545
11581.83067177725 0.48097949073049345
11583.1271958963 0.4911118490103498
11584.436602677826 0.48225042252061606
11585.753143968228 0.49043988791097576
11587.070683916405 0.48922407090837694
11588.378677806973 0.4645248209361443
11589.683143876418 0.4503194196055342
11590.994708560154 0.4633414906898209
11592.303382116312 0.49026678672305735
11593.609282131974 0.5128682123127525
11594.916155744497 0.5092494941643229
11596.22359417119 0.502590411758465
11597.53052969515 0.5008169090778685
11598.839142397255 0.5120843304987397
11600.146876005536 0.5115308745747972
11601.45341963022 0.49715125433710133
11602.760504409076 0.47947216886390603
11604.067176985343 0.48312626920538904
11605.37198945035 0.49590119212576333
11606.679840312705 0.5110938206666137
11607.987164752516 0.5268614379796421
11609.296631728632 0.5479643805359081
11610.60449655017 0.5483665441035868
11611.911910187682 0.5475163326543162
11613.21869113286 0.5410149161469999
11614.525240377097 0.5415668633985283
11615.833130753097 0.5501377811847441
11617.141306524858 0.5559608641811145
11618.4485422055 0.5694226376003627
11619.75518391989 0.5702678421345081
11621.0619346443 0.5538401194533861
11622.366308656085 0.5343325464594425
11623.668191700148 0.5249256861907965
11624.97959205109 0.5372782376160823
11626.287408295013 0.5606526171338451
11627.595833761276 0.5812394068302031
11628.903501028382 0.5922277835980044
11630.20992960681 0.5922752837976103
11631.516131617402 0.5922917959404951
11632.8229255717 0.5947273001222532
11634.130954042006 0.5888260828254175
11635.43742070747 0.5784806797203798
11636.74657491137 0.5776831989734549
11638.043642741257 0.5813499354777015
11639.314110845087 0.59195453181186
11640.594008171618 0.5983837142123157
11641.927555455062 0.6100749326336476
11643.247030646971 0.6015422221685848
11644.529758507908 0.598985249823431
11645.835230425188 0.6082070859998945
11647.142069599822 0.6125341753118045
11648.476832010378 0.6037638614187761
11649.2747770777 0.5935975075058856
11650.4584379499 0.5867442178879715
11651.764084833128 0.5838361806421124
11653.072855041286 0.5873653498962601
11654.374722120869 0.6017660265080197
11655.68195326204 0.5944637209011681
11656.990093040333 0.5811895722215787
11658.293513738774 0.5812124927915767
11659.599501498276 0.5875964544296804
11660.90327865486 0.5957161080602299
11662.21280851797 0.6008447651699436
11663.516444258023 0.6088332840350957
11664.823157755856 0.6106219866563488
11666.129512195816 0.601283704614601
11667.435147704533 0.6002159328508515
11668.742025174763 0.606399132939904
11670.04759240022 0.6115786511672779
11671.354738066568 0.6085600478748351
11672.660105860832 0.6117092509023413
11673.96518656008 0.6207973151966486
11675.272657105974 0.6237651124733521
11676.57885793739 0.6219776461650941
11677.883435616865 0.6208631811559421
11679.190207511165 0.6275431636947283
11680.49757518296 0.6330497407603715
11681.803072154311 0.6300078854012071
11683.106870682801 0.6233718061325567
11684.411808183433 0.619938332184444
11685.71768424239 0.6257180072583295
11687.02334085086 0.6339936535657955
11688.328496116705 0.6374702370623712
11689.633226871267 0.6438551765955882
11690.942308736096 0.6428474526486946
11692.246815173547 0.6354756329211467
11693.549605085733 0.6311757783870084
11694.858040169689 0.62537654946278
11696.163205757171 0.6361050330592053
11697.470774497435 0.6479012359518003
11698.772804871398 0.6477644230637929
11700.07969678371 0.6457999486387164
11701.385369138108 0.6375931033451102
11702.692072085569 0.6360003100207352
11703.996018389793 0.6205167053932501
11705.301542802174 0.6366692940177817
11706.60462470962 0.642913953324666
11707.913669384625 0.6505776466883509
11709.217480591848 0.6402599976373583
11710.521916896116 0.6386917837305275
11711.822199882114 0.6338919854774725
11713.129768343299 0.6457273006773907
11714.436539490789 0.6550579547849968
11715.744611167062 0.6572587496642303
11717.046386498834 0.6493394546789818
11718.3531763301 0.6475062118298814
11719.657795682335 0.6517203477595962
11720.964606985275 0.6466778845005473
11722.268079167361 0.6392476159877172
11723.572974526327 0.6395421133650113
11724.874639636146 0.6428621071023155
11726.179844860586 0.6491111237992842
11727.48781511212 0.6574680685005477
11728.791433722246 0.6549876230445693
11730.095962008072 0.6551695611307897
11731.400333723752 0.6582549695934932
11732.705545393874 0.6614277976987835
11734.010647945746 0.6551471696533743
11735.316713261818 0.6566994594582037
11736.621565009838 0.6449686927901185
11737.927261989826 0.6298620938902929
11739.22965239351 0.6130237415546991
11740.529933140626 0.6030385546201915
11741.835726203592 0.6090069154691742
11743.141696193745 0.6283052097571529
11744.446842155945 0.6479060443444203
11745.748225739711 0.6480023109168336
11747.057464952852 0.6730793786044658
11748.363014196311 0.6695484303345403
11749.665834467449 0.6609400267232846
11750.968145959132 0.6558881007573593
11752.27043273139 0.644105005407917
11753.562004560361 0.6336615507345249
11754.86823998856 0.6276500306197231
11756.169564931724 0.6319119266793457
11757.490918657248 0.6433342909885774
11758.7991817445 0.6495101070903668
11760.103004238814 0.6584589830295752
11761.405349605267 0.6809943300249088
11762.709523070764 0.6819272232828586
11764.012816772492 0.6819461934100391
11765.316372185518 0.6802369761471749
11766.62086492475 0.6800489053576776
11767.925874315562 0.6806541019071308
11769.232919132312 0.6745490031687095
11770.533789179544 0.6789837996536252
11771.839783446438 0.6753937992911562
11773.144357518639 0.6698286970909084
11774.447551392861 0.6471845880938164
11775.751870959288 0.6214881242121438
11777.052141051288 0.6173652149520937
11778.356423975321 0.6282996072748478
11779.662097606246 0.653739592146587
11780.969680512844 0.6671789220612874
11782.272988674844 0.6663913413341017
11783.5735829487 0.6628715198197102
11784.878105363174 0.6641921835388448
11786.182837522647 0.6778127054424296
11787.484361153185 0.6824372912686837
11788.788979511808 0.6855755200001202
11790.091022664652 0.6881525634860233
11791.397410606984 0.692868890074329
11792.700533898655 0.6881875748266919
11794.00690769815 0.6736025589553327
11795.309227624748 0.6544214387408485
11796.610487904327 0.6591028129292025
11797.913588554695 0.6651977253082035
11799.238468650416 0.6798423686578547
11800.541394152015 0.6902110519715817
11801.85681016102 0.696769415119677
11803.132826750709 0.6898600003841838
11804.435066000075 0.6771786719804693
11805.735379503756 0.6944340046216293
11807.03972686755 0.6938313828383044
11808.344548308964 0.6939296070397202
11809.647259245618 0.6968621643364554
11810.949603548006 0.6943139156250202
11812.253624886413 0.6838904050136086
11813.556592130743 0.6820725762302173
11814.862224305194 0.6884381487978605
11816.16453123252 0.6639533232705089
11817.467518041753 0.6259009482668474
11818.770007136509 0.6138460813004384
11820.07532516238 0.6185821405958445
11821.376211360326 0.6322029560220859
11822.678961392705 0.6570561323498625
11823.983254913284 0.6816714890309239
11825.284712470233 0.6892821647805242
11826.585035955028 0.6802493192960661
11827.894141471266 0.6932817956354993
11829.1949987883 0.700681699624967
11830.49993419628 0.7045321960610724
11831.802398145237 0.707563133852456
11833.1037967327 0.7099541982973505
11834.407984401794 0.709559495059728
11835.710696084234 0.7043724226956007
11837.014082015112 0.7040321328110062
11838.318806842073 0.7038082516188575
11839.620322597093 0.7050713973976749
11840.926233107088 0.694092632922785
11842.226275435994 0.67036392922017
11843.529918234979 0.668310230156382
11844.834672198152 0.6816720574999872
11846.128840646481 0.6849406078926732
11847.427717962488 0.6862381761897716
11848.730683990583 0.6769562031442833
11850.041928479053 0.6698793589232267
11851.344098346677 0.6795668490430299
11852.647345246187 0.6930469454712216
11853.953286819327 0.7088685908044222
11855.254525098195 0.7189913548378825
11856.557764233083 0.7210295596255542
11857.867212371239 0.7180399936714499
11859.170122456453 0.713475283640689
11860.474925430068 0.7187070760638458
11861.76910272601 0.7204970395875803
11863.071580555723 0.7179507111715957
11864.373032472926 0.716057210875635
11865.673178604242 0.710520585144367
11866.97824900954 0.7115507251618179
11868.282493861021 0.7133522189016303
11869.583352608255 0.7207263481002518
11870.869924658606 0.7166953288072436
11872.17243064273 0.7267358245071496
11873.47639164442 0.724929085608496
11874.7963480903 0.6907057127600125
11876.095330551736 0.6719077456656162
11877.430194405084 0.6749017861486237
11878.734593840201 0.6673588581406544
11880.037669747206 0.682644216818786
11881.337466855182 0.6766029126222084
11882.640744884458 0.6712618193506441
11883.91147068004 0.6764165059195651
11885.212846142227 0.6931053287882646
11886.515308167682 0.709046964546814
11887.816259820811 0.7123648075786023
11889.11937673733 0.7218790453687365
11890.422225836692 0.7125932720725106
11891.723225793905 0.7017395688684712
11893.02351401861 0.6993768249377555
11894.328924924981 0.7165101242347581
11895.630970817692 0.725108277023213
11896.934359450293 0.7202987770357314
11898.23579830785 0.7137578295263837
11899.53967073273 0.715931019537929
11900.838711951223 0.7150915759274206
11902.141357253578 0.7108085341117103
11903.443765096164 0.7181332352852492
11904.746874228718 0.7163468515929714
11906.047365185897 0.7196628192977669
11907.34961135752 0.7135240156948458
11908.651982542364 0.7163352868790533
11909.950692411405 0.7165716118360271
11911.246576182939 0.696906378674767
11912.550072134258 0.692217667769369
11913.85683894478 0.6826956394143857
11915.155733317783 0.704208523195303
11916.458586537012 0.7100072462987616
11917.76632326326 0.7163325810975466
11919.067174932125 0.7139808282803153
11920.370718119824 0.7254614876871347
11921.672296071201 0.7334496344406105
11922.972306135818 0.7364272592211185
11924.27452453254 0.7326400099437992
11925.577119051342 0.7314352292374723
11926.879569668794 0.7281975506637399
11928.179043920543 0.7324723988320735
11929.480474738548 0.7256716353574348
11930.782859579387 0.7220398605165731
11932.086403350053 0.7214333820043766
11933.385972618269 0.7026972772874175
11934.687611848009 0.6929744060362543
11935.990042846795 0.7073418735661481
11937.290509124403 0.7216883187100969
11938.594258680914 0.7317887582787984
11939.894106865404 0.7358123271756033
11941.195216784254 0.735607961696226
11942.502596552022 0.7250478696960715
11943.805834531482 0.7152929189068864
11945.10164380305 0.7316381301154785
11946.404147650455 0.7265535086513688
11947.704385725074 0.734320919962161
11949.005557853112 0.7259552271171629
11950.305311759434 0.716195136264822
11951.609636470946 0.7188749461498924
11952.909674294617 0.7233770817643798
11954.211445685682 0.7170288327483815
11955.512447305675 0.7191311458862737
11956.81588663606 0.7217423261942753
11958.116271008092 0.7257730831505342
11959.400575414013 0.7347077532184669
11960.702141965723 0.7350250308675071
11962.000425356637 0.7485480260317383
11963.299501440952 0.7416352677982418
11964.623104410695 0.7270338791144262
11965.924577128715 0.7357134888170622
11967.225205734729 0.7395380365205286
11968.52497664441 0.7330281055673685
11969.82737687536 0.7357661804037198
11971.127735227246 0.7365933334782148
11972.430259320523 0.7316986148375441
11973.730748087552 0.7225954448803323
11975.034060938231 0.7044140131459751
11976.333213918842 0.7113458403171753
11977.636079551465 0.7215707355226204
11978.933570504802 0.7296331106599053
11980.190060324632 0.7361053544377604
11981.516280887598 0.7427367666621156
11982.819041746014 0.7457756165386528
11984.034394888375 0.750525893489644
11985.335640354842 0.7280998701945975
11986.635853193755 0.715986735048578
11987.97516702363 0.7069783930820299
11989.27173294349 0.7182574512550478
11990.571539913559 0.7003990267129131
11991.896680410684 0.7244660658178393
11993.199569843902 0.7383173146808089
11994.573118359396 0.7334346803928512
11995.912505038463 0.7377478784746072
11997.201201545175 0.7339036698722309
11998.464664544948 0.731734798559407
11999.75412547982 0.729955567322801
12001.053657935568 0.7259192254048856
12002.35482559799 0.7244008312383546
12003.658703247513 0.7238545635569194
12004.963488727983 0.7277571004743489
12006.267371761904 0.7275731596585943
12007.562552353333 0.718208301158087
12008.858228566509 0.7054375147001773
12010.152907950185 0.7260457174192536
12011.44857295638 0.7155997773495864
12012.760011013625 0.7201735060523111
12014.06226311643 0.7274674463996408
12015.387519632146 0.724776057852819
12016.688317034157 0.7158202039379972
12017.962825361174 0.7039247689501184
12019.26270182079 0.7023351511201604
12020.5647200658 0.7204426762347241
12021.86618250689 0.7387602458981403
12023.167408358975 0.739549574116939
12024.468021658762 0.7361304235978151
12025.76468616966 0.731371230423705
12027.05299521203 0.7379418910396787
12028.353960765153 0.7373858939888392
12029.653386706132 0.7354289169967742
12030.954880558338 0.7339905078508386
12032.270857032665 0.7294462646862045
12033.572634426237 0.7236413721670318
12034.87607253662 0.7113014421927215
12036.158822918247 0.6813733592446114
12037.451591482737 0.6583519272482014
12038.750380414416 0.6634150535224074
12040.049798330288 0.6779044251854193
12041.353012564314 0.7101465441222476
12042.655112710117 0.7351573246493371
12043.976284191505 0.7337847079543316
12045.277533871222 0.7382348544905182
12046.576018053627 0.7377866982830307
12047.87788518499 0.7350551119365377
12049.17831112167 0.7154744513685051
12050.476326656242 0.7029916267558466
12051.775830611456 0.7156183981970552
12053.02355401684 0.7391969909784136
12054.323315901514 0.7500190032827723
12055.622604721175 0.7570120315394732
12056.92353386441 0.7595418800927175
12058.235671841305 0.7601689324306299
12059.58164516913 0.7600593722406298
12060.881352050894 0.7581797351460474
12062.180713713933 0.7562128234482529
12063.482728235982 0.749454002984952
12064.781897366063 0.7437100050146932
12066.083002537023 0.748938198529615
12067.38309332174 0.7498862858590791
12068.68164759552 0.7516377955343072
12069.983481354348 0.7403412779725164
12071.282134124724 0.7454505399714332
12072.582054645127 0.7420844881930091
12073.883685499173 0.7321189026418808
12075.183411721498 0.7378644105926601
12076.48411828439 0.7511171514065663
12077.785353167357 0.7600792424394323
12079.086746566947 0.7454602045663948
12080.384368722347 0.7464737353510675
12081.684159391034 0.7458083886736964
12082.984626053092 0.7594170332609385
12084.283672196487 0.7616543579068134
12085.584923392196 0.7645399372755346
12086.884261478635 0.7668248889501651
12088.184222644522 0.7697450623788983
12089.484271010364 0.7593064241906251
12090.785314550278 0.7427465062685917
12092.085125016763 0.7484231634294037
12093.384550425111 0.7617109394531786
12094.685303731534 0.7788989688498446
12095.987203053943 0.7756137701129134
12097.285039288156 0.7749136355453251
12098.585468909338 0.7663412152077861
12099.887480302063 0.7585654997557452
12101.186456061103 0.7758923619720102
12102.486033398276 0.776795784433315
12103.78633177996 0.7872358045929156
12105.08420970316 0.793315220162332
12106.3850365692 0.7950802693016532
12107.684622767365 0.7848866012634266
12108.982426112772 0.7717254631043752
12110.284016655349 0.7827380834909586
12111.587185188348 0.7752825419956735
12112.885565483604 0.757423226610218
12114.18612931593 0.76488806520174
12115.48775424973 0.7662726723631678
12116.788063368222 0.7808344980049771
12118.083748427072 0.7905300036496141
12119.382923147903 0.7935209430781432
12120.683317880359 0.7806490584329715
12121.981628160396 0.7764337975160966
12123.282005945948 0.7686606230853588
12124.598762510688 0.7856840857001945
12125.905154214268 0.7939475381651083
12127.223886745405 0.7884874684813835
12128.538104121475 0.7923348565395089
12129.855941784908 0.7850896209391329
12131.133215304233 0.7757781950161795
12132.432597267672 0.8088211385092987
12133.712797879469 0.8107833747897567
12135.003811551016 0.8108360645435626
12136.280852884318 0.8057194058619508
12137.578356721364 0.7977435481606697
12138.880622395402 0.8027894654366151
12140.179508445082 0.8046320777341928
12141.47799781652 0.7994365596280143
12142.779045082496 0.808743826976967
12144.078243572018 0.8082566653509479
12145.376523470462 0.8008710421500437
12146.67757229552 0.812111308803721
12147.975553098564 0.8074916958306254
12149.276495433549 0.803572861572366
12150.576424775363 0.8108676275269794
12151.875072961646 0.8159974041015323
12153.157680504532 0.8078314787335615
12154.444075805173 0.8152717483345342
12155.744229532851 0.8196982694258039
12157.042787459246 0.8242858268386433
12158.357608559538 0.8278848866025972
12159.646053718916 0.8285294674837672
12160.972518020864 0.8322661993010697
12162.271583807797 0.8268369501098902
12163.570389859195 0.8213664249301985
12164.86700515307 0.8093241075575496
12166.172119048506 0.8069755474138584
12167.463865752281 0.8041219247554122
12168.761844755927 0.8158612351609941
12170.061850836772 0.824329310817326
12171.367649657112 0.8298979088074588
12172.666548174846 0.8337773030573911
12173.969711498912 0.8317635196971244
12175.267809989351 0.8375331839505683
12176.567439594248 0.8388552730146782
12177.865839217906 0.8327216755898267
12179.165307291385 0.8317244539251096
12180.463654903251 0.8267006554346567
12181.764226520196 0.8207747458048867
12183.06455439545 0.8267275377856653
12184.361340103433 0.833252132955467
12185.66121066929 0.8316883695330931
12186.959152971538 0.8290707540522898
12188.26189228932 0.8245411411210015
12189.560447713158 0.8185587210149748
12190.859698496299 0.8182872671935731
12192.159471887499 0.8221739006940976
12193.457697683705 0.8263709665887654
12195.168187406756 0.8302348515638832
12196.137030842907 0.8270377890248738
12197.383183815284 0.8287211374504441
12198.704429719663 0.8329871708415422
12200.022221239407 0.8227502946236077
