wavelength flux
12051.775830611456 306.312482985355
12053.02355401684 307.0858551080426
12054.323315901514 309.80792157376845
12055.622604721175 296.3239377134496
12056.92353386441 288.2717769705587
12058.235671841305 280.9019576595782
12059.58164516913 282.86289513332923
12060.881352050894 294.3636563390698
12062.180713713933 305.61907764388155
12063.482728235982 297.70811832535315
12064.781897366063 295.6209729241706
12066.083002537023 318.2480991036512
12067.38309332174 322.1486980349292
12068.68164759552 321.31211775405666
12069.983481354348 318.35960624619815
12071.282134124724 319.8464919671577
12072.582054645127 322.4371062944467
12073.883685499173 310.2827725125462
12075.183411721498 310.2209935392126
12076.48411828439 322.747477514888
12077.785353167357 310.9043874559509
12079.086746566947 306.2768395750429
12080.384368722347 302.377383636263
12081.684159391034 300.26541711130784
12082.984626053092 304.0301474620404
12084.283672196487 308.69214968206654
12085.584923392196 310.0304188358533
12086.884261478635 309.27526971153884
12088.184222644522 320.78757928716215
12089.484271010364 330.7956679995967
12090.785314550278 319.8765799894293
12092.085125016763 318.20193769447843
12093.384550425111 319.1602134607314
12094.685303731534 322.7206420423584
12095.987203053943 338.0632000720164
12097.285039288156 324.1320614028851
12098.585468909338 310.36896148544304
12099.887480302063 314.62331687028905
12101.186456061103 314.70028323269645
12102.486033398276 310.87981485083293
12103.78633177996 316.1399454030228
12105.08420970316 310.5515810662182
12106.3850365692 309.78467749886937
12107.684622767365 314.8711016164314
12108.982426112772 318.0115293823002
12110.284016655349 318.66510271972857
12111.587185188348 317.714332188832
12112.885565483604 309.24339670095736
12114.18612931593 316.51155614825376
12115.48775424973 332.0846895589843
12116.788063368222 319.3060822564252
12118.083748427072 305.22414805794045
12119.382923147903 308.7880994683254
12120.683317880359 284.35714844816783
12121.981628160396 282.2081412787305
12123.282005945948 315.4980675046217
12124.598762510688 298.63014590367857
12125.905154214268 308.0168482143302
12127.223886745405 321.748631958687
12128.538104121475 307.65675674899614
12129.855941784908 300.3193539443394
12131.133215304233 313.3478328127327
12132.432597267672 299.3887340873157
12133.712797879469 286.10412184707343
12135.003811551016 300.468854780273
12136.280852884318 312.7876025042149
12137.578356721364 298.91684730378057
12138.880622395402 299.2780803518771
12140.179508445082 301.3471406099242
12141.47799781652 294.36669455311323
12142.779045082496 296.1110092650087
12144.078243572018 298.03917619159205
12145.376523470462 302.4415194061237
12146.67757229552 337.3523780289366
12147.975553098564 336.43352110858854
12149.276495433549 309.3980804549916
12150.576424775363 300.8358458074531
12151.875072961646 303.08182106751553
12153.157680504532 307.31288283196466
12154.444075805173 289.6152796063797
12155.744229532851 304.7550792972818
12157.042787459246 304.5798730404369
12158.357608559538 290.84414327501
12159.646053718916 298.996204314194
12160.972518020864 301.04750141909744
12162.271583807797 297.9142456378473
12163.570389859195 289.775058174931
12164.86700515307 295.77556414765064
12166.172119048506 307.3196587108194
12167.463865752281 301.04099716988094
12168.761844755927 289.33500445497936
12170.061850836772 297.58350941542244
12171.367649657112 302.65354350622295
12172.666548174846 294.08495847263623
12173.969711498912 294.72911689126175
12175.267809989351 292.2088853782571
12176.567439594248 295.25090735339114
12177.865839217906 297.21363337929523
12179.165307291385 285.10243648070116
12180.463654903251 291.1578069251269
12181.764226520196 298.95044148620576
12183.06455439545 294.14201811042597
12184.361340103433 288.72046815039994
12185.66121066929 291.80877357099286
12186.959152971538 288.21160853946105
12188.26189228932 287.0168798620088
12189.560447713158 293.8921156143161
12190.859698496299 290.00831002038547
12192.159471887499 292.69704849324535
12193.457697683705 285.7597254387476
12195.168187406756 280.98683921243526
12196.137030842907 298.4485704986142
12197.383183815284 306.8736997426982
12198.704429719663 299.164187006226
12200.022221239407 303.2317735007796
12201.322238841767 303.50359141437133
12202.63545280029 288.387626830686
12203.90786669684 289.4710505115062
12205.579651412447 289.9932153868079
12207.108695727 288.33106850929704
12208.406640569636 295.43566314984906
12209.68877573162 276.1518172205953
12210.965042992379 298.2291947705961
12212.270793956966 282.39160938947185
12213.598748225271 295.27934114238127
12214.902069973878 283.084288879117
12216.202449635519 274.2330085138024
12217.502198386479 293.3871054458245
12218.800068177776 277.776520117221
12220.100017930077 294.6767398495689
12221.400940932388 295.36465323431753
12222.699958280107 291.6014701927251
12223.998245679419 281.16113817897747
12225.297211631974 298.967739722881
12226.591750784995 293.9690405526637
12227.892696167208 319.0658705334774
12229.194877207892 299.14762515120105
12230.49324134968 284.3481417361629
12231.791453968424 278.93209853452095
12233.090042722677 294.6167410917415
12234.390462170577 278.1803941272014
12235.688418447638 277.71629427828645
12236.988465952061 287.4031740533564
12238.287144739154 277.06406628799584
12239.587555929551 285.65929249395344
12240.8861607169 288.9078102307812
12242.185266224304 293.06143504525824
12243.485383983996 281.7601649344036
12244.784096102714 283.3151550368659
12246.082210474815 274.43401646077444
12247.38087709446 281.4759973942843
12248.680914743885 291.96716179392786
12249.980435700232 298.8240556846797
12251.276741898377 289.72676085009863
12252.574644515642 303.32302927288475
12253.877057846348 293.4674024610983
12255.17390970973 307.99490130210074
12256.474819171288 297.69721444798324
12257.773483595403 305.17648544886356
12259.072830240724 308.0086337576185
12260.371785249195 306.1716271630789
12261.668262556364 301.8103786526793
12263.20931303773 289.37794300861583
12264.90950195934 289.2893838891861
12266.207748867386 285.96381508032067
12267.506111971685 291.4633525286777
12268.80700210879 300.84558707165826
12270.105599641518 300.0235145633033
12271.405132682208 291.24973147503425
12272.703340755428 286.1335419698142
12274.001486913163 298.0669641306001
12275.300059172678 299.7696084681416
12276.599800967235 293.8591955597681
12277.897779800336 296.54894872771865
12279.197423445778 301.1857396147659
12280.49589320184 301.987718237073
12281.793326896677 306.27279781721467
12283.089089289953 308.3255503918052
12284.390634922078 316.9947522431385
12285.688357486326 304.33728256461404
12286.990920685826 292.33052585446103
12288.288248245643 298.50581659049504
12289.586336392234 293.49987452861825
12290.887711960491 290.97980163392
12292.185305008032 291.30479365567845
12293.484117615653 287.0164594841829
12294.782136281146 288.31338916802287
12296.073701454594 288.99585297992434
12297.365118163454 285.1938290236816
12298.643480355937 286.14311034139763
12299.921027987966 287.5389398724319
12301.219502638656 289.5721271548685
12302.539073711008 294.30449244213577
12303.869507510304 295.03245231130967
12305.172767902972 290.3881776106233
12306.470935589583 282.9226865710218
12307.771214803659 279.5628345446595
12309.069001895024 291.42483983565745
12310.36899940657 290.9999421704191
12311.667007541559 286.8089311893768
12312.96559734611 294.6989303863187
12314.264558012974 292.0235281193275
12315.561708737394 281.7059252743425
12316.860375777023 281.4173661599198
12318.159796390837 280.19450542217174
12319.458535072128 279.1934151387743
12320.759338655276 287.7232877245276
12322.05548461799 280.8693695787263
12323.355759985312 266.5800489879866
12324.654089137975 292.13086362299117
12325.953095835832 297.06138090000724
12327.251685359022 284.4313563994021
12328.551049122441 290.79624846781377
12329.849791734528 284.6766924970131
12331.14944849722 285.75667411182013
12332.44598892104 278.11237634719714
12333.757647914299 279.6480379716474
12335.057079787877 282.9972448251068
12336.354362746548 286.2895341816031
12337.657915367692 292.09691801946644
12338.958407123777 291.94196166925747
12340.253444275299 286.2670395217098
12341.535876891721 283.55325328498674
12342.836048504854 287.66207460283647
12344.134106110216 287.61094528665393
12345.433876544854 281.7825105633537
12346.730367969307 280.13173439984644
12348.030515850814 294.1033257018829
12349.328092313574 282.1575732485594
12350.629501126425 267.32000605504993
12351.928773934242 278.2505990402307
12353.225752068229 284.26674302124934
12354.522057848451 287.5964196447981
12355.822498885218 283.0988223330502
12357.119715897168 293.56204329428726
12358.421099308045 298.64951274526925
12359.719603587248 284.6761473291707
12361.016879199371 284.7098275957627
12362.315582914722 285.9039475079984
12363.613092131221 274.5533439734018
12364.914791001802 270.7206479716353
12366.211239346561 278.14567837902035
12367.511126616066 295.39977601048656
12368.808011403535 298.0388665385718
12370.106045863933 288.7080068112658
12371.406290617215 284.51515771542813
12372.704900891993 273.1827791979111
12374.00254087125 294.1911116473619
12375.300543514133 288.9178079909352
12376.5991012144 282.5252315043808
12377.899165118397 291.3850086705729
12379.198584065583 287.4697898784884
12380.494707067384 298.46120186794155
12381.794614625767 291.93439432440476
12383.104063891074 292.10431988070076
12384.40150025029 286.1264777632473
12385.688872591893 286.9753419174264
12386.975464310159 285.7578669817366
12388.253780031275 287.5971957921583
12389.588402406513 293.35300864723547
12390.884485783603 293.3360065153324
12392.183042853043 288.0045131284735
12393.481426083194 290.1330699229558
12394.779375805607 277.2782651227889
12396.077387839136 282.17179474360455
12397.375726314085 279.33908199402015
12398.67445852252 286.6244938995867
12399.973446006363 286.18434232736126
12401.272826633258 288.92024031563886
12402.571975463516 287.0502228032063
12403.872784716357 286.3844363732442
12405.169489265609 283.9345272985177
12406.467936712801 288.68045002135864
12407.764970930246 289.05863855253506
12409.06435630632 284.41849739546643
12410.36110755543 286.14240594547095
12411.661157826124 295.08735525266184
12412.958739558606 279.9693673842631
12414.257724370662 292.4826880268647
12415.556985881578 294.2282034318295
12416.854592705802 282.71836941266076
12418.153833527938 291.41028138570863
12419.452019626748 285.861644600784
12420.750146753093 275.3823552809882
12422.048999735753 290.3192274467499
12423.348857966957 321.9223300261853
12424.645050030193 302.9227704237642
12425.945361397553 320.17136227546314
12427.242024161194 295.969046635993
12428.542119254033 291.455196408241
12429.841112525863 290.51922409726615
12431.137563805434 290.4013052783079
12432.43588881321 286.6059492852834
12433.733809069001 298.0355631279356
12435.033971544442 297.79299158608285
12436.332739236375 288.1491167906939
12437.629018927684 279.91164440010857
12438.931242012704 290.75531159357695
12440.22824745526 280.58485932735283
12441.523618044223 288.446202986956
12442.826086805204 276.43377053223793
12444.13893555925 288.1296448697951
12445.42033633698 291.8992892206216
12446.71946905373 293.16439066484094
12448.017781161334 286.70894584453936
12449.316700101224 288.0287819066271
12450.61522776637 290.9880256138139
12451.91263463104 285.86287067312
12453.213742441394 281.20695401061624
12454.510146054077 293.5850633134083
12455.786134565076 291.7546084694207
12457.086212910814 286.96391579461056
12458.390794840301 287.7184411867099
12459.70420066047 285.5705011064941
12461.002138760576 284.3561926307963
12462.300126200547 289.0565728897186
12463.599379836305 305.4909440482327
12464.898062879762 301.1772560363028
12466.194843434947 300.77058068521956
12467.494678401466 301.48865852992964
12468.792713263234 294.1362654823829
12470.094271806485 302.7374229845291
12471.384258451024 299.26043685126257
12472.688334154149 299.9043351962179
12473.985357675256 303.89218683909246
12475.284037116851 285.8359403381154
12476.585482850063 277.97585490224577
12477.881842157769 292.7362196504547
12479.179777662155 296.748919848675
12480.47824853708 283.03552993358153
12481.778060700091 275.3387368999818
12483.074767275211 283.5410674707252
12484.375224478177 296.5745106425943
12485.673357921893 290.61194498646864
12486.972076708207 290.37605885057
12488.269543787857 291.1841829386274
12489.568666599891 286.9679374567106
12490.866869442076 289.9592024675391
12492.164818680283 287.2558911635171
12493.461293512624 289.80001424320943
12494.762626808957 296.5764527414827
12496.061291660555 295.18759295536677
12497.360785367138 286.89742133240316
12498.657635062222 283.0519685357233
12499.956902881902 292.10562531584065
12501.25470179781 306.525422630738
12502.552102989246 292.89371211430677
12503.851584919554 284.0993764596223
12505.151680044488 293.67396552898583
12506.447953409937 288.86768957663196
12507.74765964809 288.22646951484484
12509.046290647246 279.8484277955979
12510.34386679743 287.5918348288207
12511.644255438028 299.32407302794303
12512.940803913558 292.40666411703756
12514.239183960224 292.71498037278906
12515.537789161235 295.26569270266026
12516.83654812006 291.296573794408
12518.133271342129 289.6971304897535
12519.434322498813 287.2111721204756
12520.731704209109 285.0876283317393
12522.030850254223 285.3231767152327
12523.32896992751 281.98752615438974
12524.626676394642 292.2913508416385
12525.926066514054 297.9411648160103
12527.224987051019 288.63336086235785
12528.523279493633 285.7877948859066
12529.823523590092 275.3632653250243
12531.120530642695 285.06657614097503
12532.41850508254 295.94155992008325
12533.717422482123 286.9522448962057
12535.015202885445 278.63410906027644
12536.314101541639 279.4506716503936
12537.612800533458 286.623594677894
12538.912913794293 284.0018780585248
12540.206597935907 281.40259070521483
12541.509174350727 286.0225341970198
12542.806402711845 287.9547793965068
12544.104567150074 285.0155488892348
12545.40287941913 280.35769779863847
12546.704924016043 291.13016246418744
12548.000182042388 290.20921559410283
12549.298689975776 289.890615703227
12550.597159378895 292.1390251431585
12551.896624461822 286.62765154820136
12553.191924969364 287.7890897223075
12554.491470505882 286.7030628011097
12555.7932785829 290.7330949787269
12557.090105524265 289.9443576381281
12558.387465328793 290.7147416879839
12559.686242572003 289.2535440435128
12560.98692827884 289.6853160119619
12562.285488034371 286.5677605171236
12563.580880745929 280.35748575261664
12564.880891324476 286.10618887455837
12566.179416185483 288.1507250716791
12567.478208299053 284.31643509653225
12568.77672925388 282.5963559595122
12570.076056499101 285.1515239135944
12571.373251282484 291.32419528876784
12572.670227752436 316.27931602794837
12573.968823827718 312.5173104634848
12575.267985661865 286.58582526537685
12576.567453968004 292.7352177530802
12577.864550913604 295.2682563175091
12579.165170118253 292.150708175378
12580.464491465384 285.06945708527445
12581.761705458604 286.6028825980065
12583.059219788054 286.8073242491029
12584.358176352112 282.00278001646296
12585.658390283563 278.04133153140106
12586.955829111748 272.2906020218442
12588.254068469258 264.6755493779063
12589.552853438014 268.43734197612787
12590.863303940749 284.4789907349529
12592.170536071977 293.9031262454116
12593.47017353541 299.5169243789584
12594.767563622592 295.1055998582151
12596.047251382453 287.0693302913209
12597.34632638617 292.44249186767235
12598.645046428639 290.91375845749917
12599.939518186837 282.20786915456
12601.241213238303 277.6126428734622
12602.538778738699 276.75746293235426
12603.837104454726 275.5317660595927
12605.136731232897 280.9302152198103
12606.435427973842 293.55306563568104
12607.731961287358 301.2881626975432
12609.031339926536 299.6606615029924
12610.327874567487 282.6859858939424
12611.628485909083 268.36960616256914
12612.913568338508 284.580946161602
12614.210109512578 293.8192763611787
12615.50912553735 288.1455216001723
12616.823247763694 278.4681283515782
12618.121366034033 280.327891922281
12619.4205261246 281.6612820680527
12620.719904183772 280.5318403055882
12622.018838834038 303.80216856045735
12623.317397357476 308.58936272808324
12624.61499753025 278.026634478471
12625.915425602565 284.03591480168296
12627.212272009725 294.7798376993263
12628.509353908914 281.91642663516996
12629.809795392046 285.42312539753544
12631.109250554266 294.35719904747793
