wavelength flux
11385.285140263402 3512.1059204062713
11386.599043957372 3958.5506365770493
11387.913445934664 4626.137670983437
11389.225739623496 5017.460182719423
11390.539195149879 5205.159178157667
11391.854219697345 5505.346745180586
11393.169728935343 5559.911058498181
11394.480427207316 5633.123216217758
11395.78977353165 5777.392591016325
11397.101414955523 5440.528419719003
11398.415324452762 4802.899830070981
11399.72528569602 5015.738914406619
11401.036898421577 5515.294182145442
11402.351642794009 6316.726423252083
11403.6665013297 6880.71011167411
11404.978391675717 7162.232405102924
11406.28995232825 6607.4475494680455
11407.600111673117 5872.347487622132
11408.911950570793 5985.896385967047
11410.224883770661 6915.217197326847
11411.539598104704 7637.425839388238
11412.850851363084 7942.712401598221
11414.163106557695 7604.752498831918
11415.47762202242 8003.372982557991
11416.786446136472 8458.665161396546
11418.101099648266 9361.992522344945
11419.414854478604 9421.635607546668
11420.723029558736 9228.560994333804
11421.659402551386 9400.256717682514
11422.691314196629 9882.36959508708
11424.00324227625 11023.79812686785
11425.312981782965 11673.074122113625
11426.623902123301 12028.629508803233
11427.936025170413 12133.267729599942
11429.247872429783 12428.975086228527
11430.559217535194 13559.875359437834
11431.871495988944 14272.776876306847
11433.183392046287 14941.876360117336
11434.497730083049 15154.9236256604
11435.808931814488 14045.068784488842
11437.118204651788 13076.440273244341
11438.429863794103 13755.173197863436
11439.741511579321 14345.768958964627
11441.054808449759 13804.817917581204
11442.36404910505 11915.035786575645
11443.673087294623 12233.642983958149
11444.986063807028 15064.784191721974
11446.298179342164 17784.81220224216
11447.612036735636 17806.61832059304
11448.92035807401 16974.805158204977
11450.231168339697 18010.125486154324
11451.544498120022 19301.682635730696
11452.855073481045 18364.40619093211
11454.16587078097 18752.260904478284
11455.47568601874 20754.363472074543
11456.787649580614 21470.983653376927
11458.099181077916 21887.632619750668
11459.408194281716 23193.497233738337
11460.720060405461 24982.30248747751
11462.031595871049 26385.35102441349
11463.3412447597 25219.664164167607
11464.653527368877 22454.703535385237
11465.960911091273 20437.340236548782
11467.273020344022 22588.78697211795
11468.582643894859 24628.933301900877
11469.892823587648 25930.444651644073
11471.205168028731 26967.484183258788
11472.517271734441 27110.51806311814
11473.827658558854 26721.59503712045
11475.135746971753 26420.148734450915
11476.445288165336 30595.591874433143
11477.754809784758 36229.39895405537
11479.067905033779 41406.439971842665
11480.378158600877 44303.26716732531
11481.689422736736 46471.01866463829
11482.998848055278 47346.77444910205
11484.30963957342 47842.28542478411
11485.620188822655 45470.084232131914
11486.93161105715 39999.32800081876
11488.24083337432 38517.46559607258
11489.55097240621 42874.91734154216
11490.884499862954 50942.17803707154
11492.204444685869 55335.45968668391
11493.505861987736 54821.85091527111
11494.801162128248 49708.61596119255
11496.103226375331 42426.11054452383
11497.411335846136 38211.821038429174
11498.709750723921 40466.887898220964
11500.017642404002 47221.42173527161
11501.327689765298 55153.637215380775
11502.637030062602 62157.369973984765
11503.958504669938 66208.28392950768
11505.270258674409 68601.8485056751
11506.5797683633 65844.1386653553
11507.889937511887 63462.803689987304
11509.198901938664 65210.61061105497
11510.50672109597 66882.12194648526
11511.814805885786 65297.91953568215
11513.124476735115 66568.8837016311
11514.434793852866 72522.46797229523
11515.745694490526 78567.45134067343
11517.056898534593 80107.15246457067
11518.367363891712 74414.90065573787
11519.67187888924 67083.8066636841
11520.982184756293 70447.93456328256
11522.293446883918 77574.59571934756
11523.604245172695 79755.02882767234
11524.915426124799 67829.19232462099
11526.206772616464 57688.98917745883
11527.525519600653 60699.42360943778
11528.83664981027 73937.23697439746
11530.147180937156 87368.68563657635
11531.44901673779 94387.09484245595
11532.764902415418 98721.18277394839
11534.076285785399 99345.58296162116
11535.38252490415 94661.44334868161
11536.689823040846 90947.82336245777
11538.002348087737 89545.71290613266
11539.30776284814 87130.99551544306
11540.617502868376 88481.59303584398
11541.927083837007 90606.34025137448
11543.235833987846 90458.37069109059
11544.54322922817 94731.31925204916
11545.852256998269 103925.89685911352
11547.164268504233 109238.92979950091
11548.47322638867 109144.30228789306
11549.780182338045 108604.92392008968
11551.091726577677 111090.19445229543
11552.398298788688 113513.89242204161
11553.705725262114 114752.10605155455
11555.01541320037 111587.580524741
11556.322296677967 101280.27171982483
11557.629031502856 100527.22147891212
11558.940920820358 107309.22588842416
11560.23918972744 119047.76355115641
11561.547102807239 126455.99463671212
11562.815139739534 125687.89709984964
11564.13260551221 119175.05989123025
11565.440862014375 119052.6065201686
11566.776609185385 125729.32389128428
11567.93200059844 132178.0118724214
11568.75732161108 133937.40265504137
11570.065260930138 134503.5701482867
11571.373277483262 131186.08683982506
11572.682483389357 130769.040924616
11573.990125846536 132738.95764990573
11575.297749792064 132200.74131759198
11576.606572963177 126283.36953205662
11577.913196557749 120949.60195468954
11579.221783571762 123315.64226304812
11580.52977220152 135190.1968716843
11581.83067177725 141965.012736834
11583.1271958963 144936.14226446243
11584.436602677826 142301.61861426657
11585.753143968228 144698.36551354598
11587.070683916405 144319.90433371154
11588.378677806973 137015.0728921439
11589.683143876418 132807.09110027252
11590.994708560154 136628.91777672217
11592.303382116312 144548.93286831008
11593.609282131974 151192.1720031184
11594.916155744497 150105.01236006847
11596.22359417119 148122.08881710685
11597.53052969515 147579.3784967302
11598.839142397255 150879.12994123582
11600.146876005536 150695.59845757054
11601.45341963022 146439.5354066354
11602.760504409076 141212.86698631087
11604.067176985343 142269.76146121172
11605.37198945035 146011.9069784728
11606.679840312705 150464.7559583437
11607.987164752516 155085.65448006548
11609.296631728632 161275.54102466206
11610.60449655017 161371.9947061407
11611.911910187682 161099.9314502477
11613.21869113286 159165.37830560096
11614.525240377097 159306.15376817863
11615.833130753097 161805.38956660603
11617.141306524858 163495.86185909205
11618.4485422055 167431.95491969015
11619.75518391989 167657.73914525562
11621.0619346443 162805.93630078927
11622.366308656085 157050.26060091567
11623.668191700148 154264.56576621538
11624.97959205109 157873.232726006
11626.287408295013 164719.1773616619
11627.595833761276 170744.37085170616
11628.903501028382 173948.70113350835
11630.20992960681 173939.07164559772
11631.516131617402 173920.34695885945
11632.8229255717 174611.82972451724
11634.130954042006 172855.77217861
11635.43742070747 169795.75812277268
11636.74657491137 169538.65185991346
11638.043642741257 170591.8088050629
11639.314110845087 173680.73656863865
11640.594008171618 175543.7620214556
11641.927555455062 178948.77711465553
11643.247030646971 176421.78981354935
11644.529758507908 175648.50047755553
11645.835230425188 178328.59254052196
11647.142069599822 179572.9669764427
11648.476832010378 176977.32222792573
11649.2747770777 173982.92525094457
11650.4584379499 171953.1193867541
11651.764084833128 171077.71146230915
11653.072855041286 172088.47958972963
11654.374722120869 176283.8392507725
11655.68195326204 174121.06329943993
11656.990093040333 170209.9128630289
11658.293513738774 170193.61826790308
11659.599501498276 172039.70063775312
11660.90327865486 174393.43703820824
11662.21280851797 175870.9460543072
11663.516444258023 178185.14555358244
11664.823157755856 178684.42617386382
11666.129512195816 175927.96141423934
11667.435147704533 175591.7721257673
11668.742025174763 177376.6161962834
11670.04759240022 178867.45309386615
11671.354738066568 177960.4874197164
11672.660105860832 178857.197701882
11673.96518656008 181489.8921796641
11675.272657105974 182332.8105124383
11676.57885793739 181785.69867477333
11677.883435616865 181435.43461511834
11679.190207511165 183362.69167682875
11680.49757518296 184946.6000511115
11681.803072154311 184033.01093738538
11683.106870682801 182069.92368955235
11684.411808183433 181042.61029849047
11685.71768424239 182705.73637770748
11687.02334085086 185097.12315932944
11688.328496116705 186086.95270488798
11689.633226871267 187925.3971818456
11690.942308736096 187605.8133577791
11692.246815173547 185429.38322917
11693.549605085733 184149.8381673892
11694.858040169689 182433.1355006715
11696.163205757171 185537.72386531674
11697.470774497435 188952.81071325968
11698.772804871398 188887.42500954977
11700.07969678371 188289.08706314478
11701.385369138108 185871.15600240612
11702.692072085569 185381.72431420445
11703.996018389793 180844.12078993945
11705.301542802174 185526.55414701108
11706.60462470962 187320.9681089519
11707.913669384625 189528.17522206318
11709.217480591848 186497.21537693826
11710.521916896116 186015.28190685765
11711.822199882114 184592.50232931372
11713.129768343299 188013.53683653998
11714.436539490789 190704.4854956439
11715.744611167062 191319.26982882118
11717.046386498834 188988.58374530682
11718.3531763301 188429.51654628845
11719.657795682335 189630.2382395096
11720.964606985275 188137.5730641942
11722.268079167361 185950.78484936082
11723.572974526327 186011.3112411209
11724.874639636146 186951.73012125562
11726.179844860586 188743.50249911458
11727.48781511212 191147.5772160518
11728.791433722246 190400.7249811002
11730.095962008072 190427.88710714024
11731.400333723752 191298.8345527892
11732.705545393874 192194.92930244995
11734.010647945746 190344.20660528564
11735.316713261818 190769.4037677306
11736.621565009838 187336.3367607749
11737.927261989826 182923.77339215233
11739.22965239351 178009.59544088223
11740.529933140626 175086.5294052724
11741.835726203592 176795.48475476986
11743.141696193745 182373.14582821762
11744.446842155945 188037.11641387324
11745.748225739711 188039.72130896288
11747.057464952852 195290.2093136532
11748.363014196311 194239.47301716753
11749.665834467449 191716.27491622866
11750.968145959132 190225.2388734869
11752.27043273139 186782.64494665066
11753.562004560361 183729.60720862434
11754.86823998856 181961.9705912981
11756.169564931724 183172.86494766513
11757.490918657248 186458.37575214432
11758.7991817445 188222.83467307378
11760.103004238814 190790.4025875184
11761.405349605267 197293.4934517102
11762.709523070764 197537.10471434947
11764.012816772492 197515.96062042782
11765.316372185518 196994.33678410744
11766.62086492475 196913.2911855457
11767.925874315562 197061.91962452498
11769.232919132312 195267.97198042503
11770.533789179544 196525.30109076668
11771.839783446438 195459.7980212295
11773.144357518639 193823.0888179867
11774.447551392861 187245.4936905626
11775.751870959288 179786.650347743
11777.052141051288 178569.93674288847
11778.356423975321 181708.13914162107
11779.662097606246 189040.00629219366
11780.969680512844 192900.12599178808
11782.272988674844 192646.44171343264
11783.5735829487 191603.12240656008
11784.878105363174 191958.95788390446
11786.182837522647 195869.00710027557
11787.484361153185 197178.83940304513
11788.788979511808 198058.8526896092
11790.091022664652 198776.5772820609
11791.397410606984 200111.87609681336
11792.700533898655 198733.05224545076
11794.00690769815 194494.951708923
11795.309227624748 188931.17974456405
11796.610487904327 190257.08815386755
11797.913588554695 191990.57858030725
11799.238468650416 196190.46380494148
11800.541394152015 199155.85038704003
11801.85681016102 201020.88097403952
11803.132826750709 199001.23035327933
11804.435066000075 195316.79846067366
11805.735379503756 200266.7827421245
11807.03972686755 200066.01358083604
11808.344548308964 200067.3473034888
11809.647259245618 200885.78002870808
11810.949603548006 200124.24745214256
11812.253624886413 197093.27733048055
11813.556592130743 196542.91648645286
11814.862224305194 198350.4203885496
11816.16453123252 191270.1887401562
11817.467518041753 180283.864278109
11818.770007136509 176787.79209771688
11820.07532516238 178127.74558613935
11821.376211360326 182025.5396091332
11822.678961392705 189155.86283077806
11823.983254913284 196215.77713045757
11825.284712470233 198379.78995504705
11826.585035955028 195753.77382373266
11827.894141471266 199477.11301325783
11829.1949987883 201579.1800661751
11830.49993419628 202659.6016920117
11831.802398145237 203504.0657396052
11833.1037967327 204164.3112335141
11834.407984401794 204023.31107745258
11835.710696084234 202504.5878645204
11837.014082015112 202379.50176970792
11838.318806842073 202287.87656650753
11839.620322597093 202623.68256980606
11840.926233107088 199441.69308491173
11842.226275435994 192597.58207949784
11843.529918234979 191981.69304675894
11844.834672198152 195793.6792945518
11846.128840646481 196706.1934023811
11847.427717962488 197052.399753188
11848.730683990583 194360.93435010817
11850.041928479053 192303.05555237754
11851.344098346677 195057.81958757355
11852.647345246187 198900.27300521792
11853.953286819327 203413.5526705378
11855.254525098195 206290.60909858948
11856.557764233083 206847.56354801482
11857.867212371239 205962.07007407327
11859.170122456453 204625.19914182532
11860.474925430068 206097.91031866247
11861.76910272601 206583.5955020222
11863.071580555723 205825.81995059058
11864.373032472926 205255.39798375068
11865.673178604242 203641.00447284416
11866.97824900954 203908.77386723843
11868.282493861021 204397.50234092574
11869.583352608255 206482.686142467
11870.869924658606 205300.5592135946
11872.17243064273 208148.71365736396
11873.47639164442 207603.28770221747
11874.7963480903 197775.53806964884
11876.095330551736 192367.16336668294
11877.430194405084 193197.73506887903
11878.734593840201 191012.7731864526
11880.037669747206 195361.50131126135
11881.337466855182 193606.60466383575
11882.640744884458 192052.44212482334
11883.91147068004 193501.85306903598
11885.212846142227 198249.38136955738
11886.515308167682 202781.9193434633
11887.816259820811 203703.44655694076
11889.11937673733 206396.3223422846
11890.422225836692 203713.9871252065
11891.723225793905 200584.23368302666
11893.02351401861 199882.05014409884
11894.328924924981 204751.16987497453
11895.630970817692 207180.35742518477
11896.934359450293 205778.49624598565
11898.23579830785 203882.4682301539
11899.53967073273 204475.72430639612
11900.838711951223 204208.60274606055
11902.141357253578 202958.2183621777
11903.443765096164 205022.10291956778
11904.746874228718 204484.61262048082
11906.047365185897 205403.6140736329
11907.34961135752 203624.1438662168
11908.651982542364 204398.9586271466
11909.950692411405 204439.0036544123
11911.246576182939 198801.90785300863
11912.550072134258 197437.84418332606
11913.85683894478 194695.68070786475
11915.155733317783 200803.96634908536
11916.458586537012 202430.26193696732
11917.76632326326 204206.13702443693
11919.067174932125 203508.4163422301
11920.370718119824 206752.99386017956
11921.672296071201 209001.52332724855
11922.972306135818 209821.88916886115
11924.27452453254 208714.80394129537
11925.577119051342 208343.6009569669
11926.879569668794 207393.52053656513
11928.179043920543 208583.0661482165
11929.480474738548 206618.71591778993
11930.782859579387 205557.04699251708
11932.086403350053 205356.78967293535
11933.385972618269 199996.74104800753
11934.687611848009 197203.0228183703
11935.990042846795 201264.6175131292
11937.290509124403 205319.17966477267
11938.594258680914 208164.76167265503
11939.894106865404 209281.26476035768
11941.195216784254 209195.08183669034
11942.502596552022 206164.1785965662
11943.805834531482 203363.08349260828
11945.10164380305 207982.37021221506
11946.404147650455 206509.24463855763
11947.704385725074 208689.01994397264
11949.005557853112 206283.88403864048
11950.305311759434 203483.24772339215
11951.609636470946 204217.1770315936
11952.909674294617 205468.61161967102
11954.211445685682 203638.13252369294
11955.512447305675 204207.81844390463
11956.81588663606 204921.77824494982
11958.116271008092 206038.60960045076
11959.400575414013 208547.46223554693
11960.702141965723 208609.5461634837
11962.000425356637 212419.1321195063
11963.299501440952 210429.3009562677
11964.623104410695 206258.2219168337
11965.924577128715 208692.6304210451
11967.225205734729 209749.3983841342
11968.52497664441 207875.20385045532
11969.82737687536 208623.68912736047
11971.127735227246 208830.2527369375
11972.430259320523 207414.73153355886
11973.730748087552 204806.81973814208
11975.034060938231 199626.81843066818
11976.333213918842 201564.2868388355
11977.636079551465 204434.1424584975
11978.933570504802 206690.74044936648
11980.190060324632 208497.2201204485
11981.516280887598 210346.79687581543
11982.819041746014 211179.08278861418
11984.034394888375 212497.6097821004
11985.335640354842 206120.47429734343
11986.635853193755 202664.18850081123
11987.97516702363 200086.7316975651
11989.27173294349 203251.75974049902
11990.571539913559 198171.6794543596
11991.896680410684 204953.27133641398
11993.199569843902 208843.81007126506
11994.573118359396 207433.3524056048
11995.912505038463 208624.4636801827
11997.201201545175 207509.84727645898
11998.464664544948 206869.69660974338
11999.75412547982 206339.29888516836
12001.053657935568 205170.8851077861
12002.35482559799 204714.31399374464
12003.658703247513 204532.48959949033
12004.963488727983 205607.57837596087
12006.267371761904 205528.0287874995
12007.562552353333 202855.56181835517
12008.858228566509 199221.9293571216
12010.152907950185 205014.55545093707
12011.44857295638 202037.9809220097
12012.760011013625 203301.8615941944
12014.06226311643 205333.39277015015
12015.387519632146 204545.83279833331
12016.688317034157 201991.28065673864
12017.962825361174 198608.56199849697
12019.26270182079 198133.5598667667
12020.5647200658 203214.59320648873
12021.86618250689 208353.51371722933
12023.167408358975 208548.2095778334
12024.468021658762 207556.2585116882
12025.76468616966 206186.8714614288
12027.05299521203 208011.69177282427
12028.353960765153 207827.1529421135
12029.653386706132 207247.88970332552
12030.954880558338 206814.85017285033
12032.270857032665 205506.61088469412
12033.572634426237 203843.90630269283
12034.87607253662 200340.98925414513
12036.158822918247 191886.30481738033
12037.451591482737 185378.4308380784
12038.750380414416 186779.1545334876
12040.049798330288 190833.0180823066
12041.353012564314 199882.52488715545
12042.655112710117 206894.5200800227
12043.976284191505 206480.17357046503
12045.277533871222 207704.6108553796
12046.576018053627 207550.80876247218
12047.87788518499 206754.6945138661
12049.17831112167 201220.18388120178
12050.476326656242 197683.12919101992
12051.775830611456 201206.92841680255
12053.02355401684 207809.7484273834
12054.323315901514 210823.95894480855
12055.622604721175 212761.220504608
12056.92353386441 213443.69898578606
12058.235671841305 213591.10056014164
12059.58164516913 213530.77242537687
12060.881352050894 212974.25472523883
12062.180713713933 212393.3779695962
12063.482728235982 210466.89845446273
12064.781897366063 208825.94403130363
12066.083002537023 210265.8476504152
12067.38309332174 210503.89788169114
12068.68164759552 210967.4170509291
12069.983481354348 207768.94758380417
12071.282134124724 209174.89189151555
12072.582054645127 208202.55860497642
12073.883685499173 205379.0985483264
12075.183411721498 206963.2273845306
12076.48411828439 210652.3280148276
12077.785353167357 213137.26766115875
12079.086746566947 209009.92929524166
12080.384368722347 209266.2001047544
12081.684159391034 209051.75995999167
12082.984626053092 212837.85691109364
12084.283672196487 213436.4157328621
12085.584923392196 214216.39788431942
12086.884261478635 214827.94348796053
12088.184222644522 215617.24438114773
12089.484271010364 212664.82392615636
12090.785314550278 207998.96243274657
12092.085125016763 209560.67679984454
12093.384550425111 213252.83090470647
12094.685303731534 218035.7579369055
12095.987203053943 217087.11111207618
12097.285039288156 216862.2442315871
12098.585468909338 214434.58460222773
12099.887480302063 212230.43693629734
12101.186456061103 217049.16988897548
12102.486033398276 217272.89884994412
12103.78633177996 220163.61758978764
12105.08420970316 221834.26370608562
12106.3850365692 222298.13134006446
12107.684622767365 219418.78413819594
12108.982426112772 215710.7819745773
12110.284016655349 218759.76844264255
12111.587185188348 216647.10682323918
12112.885565483604 211628.24088939122
12114.18612931593 213685.42763921033
12115.48775424973 214043.64219204482
12116.788063368222 218082.10023910622
12118.083748427072 220760.63143079387
12119.382923147903 221566.32330490125
12120.683317880359 217943.15475128705
12121.981628160396 216737.44749293505
12123.282005945948 214538.972366624
12124.598762510688 219260.71719054074
12125.905154214268 221537.09450689724
12127.223886745405 219983.7857966434
12128.538104121475 221027.3763168746
12129.855941784908 218976.6529340794
12131.133215304233 216351.1591095086
12132.432597267672 225536.1941541634
12133.712797879469 226053.6599407796
12135.003811551016 226038.40732828595
12136.280852884318 224582.5988372468
12137.578356721364 222329.8462479296
12138.880622395402 223706.2457715108
12140.179508445082 224189.8348141636
12141.47799781652 222712.57002781774
12142.779045082496 225275.38483950304
12144.078243572018 225109.68371671208
12145.376523470462 223022.99212496707
12146.67757229552 226122.95296731315
12147.975553098564 224806.7443774164
12149.276495433549 223685.88695884898
12150.576424775363 225686.3970034627
12151.875072961646 227083.90569747167
12153.157680504532 224781.84094902378
12154.444075805173 226822.19604815257
12155.744229532851 228023.32367714666
12157.042787459246 229268.95654149755
12158.357608559538 230238.96402320187
12159.646053718916 230387.78517463166
12160.972518020864 231395.37749162148
12162.271583807797 229855.26262506327
12163.570389859195 228304.08802885062
12164.86700515307 224926.94520207733
12166.172119048506 224244.2277163503
12167.463865752281 223421.66686674085
12168.761844755927 226653.2201082346
12170.061850836772 228975.2067988269
12171.367649657112 230491.1497347588
12172.666548174846 231537.76042938954
12173.969711498912 230947.68636500803
12175.267809989351 232518.7530386317
12176.567439594248 232854.7756622291
12177.865839217906 231121.41361806393
12179.165307291385 230813.8928567666
12180.463654903251 229389.20082886994
12181.764226520196 227714.55245186444
12183.06455439545 229335.52357628054
12184.361340103433 231114.7415250461
12185.66121066929 230650.28346924248
12186.959152971538 229893.7679319837
12188.26189228932 228607.22918023914
12189.560447713158 226918.3853817454
12190.859698496299 226812.93798922026
12192.159471887499 227859.88902407614
12193.457697683705 228992.61726395422
12195.168187406756 230023.0114861212
12196.137030842907 229114.4986477643
12197.383183815284 229551.5305258334
12198.704429719663 230701.97258535627
12200.022221239407 227836.03595215816
12201.322238841767 228430.10525231625
12202.63545280029 228150.39728402914
12203.90786669684 231118.4310625796
12205.579651412447 231957.85244415814
12207.108695727 232517.71320189897
12208.406640569636 234668.19518736066
12209.68877573162 232965.4401997615
12210.965042992379 233202.65608167305
12212.270793956966 232592.0695775855
12213.598748225271 233955.09257832903
12214.902069973878 231014.65499808366
12216.202449635519 229251.1531133927
12217.502198386479 227757.42265814292
12218.800068177776 228913.7085010953
12220.100017930077 231953.89452315652
12221.400940932388 231550.59216066005
12222.699958280107 232729.92148897378
12223.998245679419 230107.50973303206
12225.297211631974 229221.72434272978
12226.591750784995 229189.78849551603
12227.892696167208 230473.41797842213
12229.194877207892 233492.48363702846
12230.49324134968 231426.2551172567
12231.791453968424 233272.5153458291
12233.090042722677 231785.58610641942
12234.390462170577 232762.47616796574
12235.688418447638 231247.40299332168
12236.988465952061 229525.50697726567
12238.287144739154 230594.46586305051
12239.587555929551 232807.42700395267
12240.8861607169 233940.84368460614
12242.185266224304 232296.60134189698
12243.485383983996 232881.75741385887
12244.784096102714 232822.1294396473
12246.082210474815 234304.69301239628
12247.38087709446 233830.42595123127
12248.680914743885 231789.3581215494
12249.980435700232 232151.87029836114
12251.276741898377 233424.26607038066
12252.574644515642 231003.55186096038
12253.877057846348 231637.82518806032
12255.17390970973 233670.92041121726
12256.474819171288 233627.79166718558
12257.773483595403 233545.45587942697
12259.072830240724 232270.57755787135
12260.371785249195 233847.92830394307
12261.668262556364 233303.66010519126
12263.20931303773 234573.801818957
12264.90950195934 233566.98399682605
12266.207748867386 233338.08663520345
12267.506111971685 233355.68707973583
12268.80700210879 231513.85421150536
12270.105599641518 231713.34036126896
12271.405132682208 231818.19389047427
